customer_id,total_orders,total_revenue,average_order_value,first_purchase_date,last_purchase_date,days_since_last_purchase,repeat_customer_flag
16619,4,1938.33,484.58,2010-02-22,2011-03-21,264,1
17135,10,1937.76,193.78,2010-05-09,2011-11-23,17,1
14418,3,1937.25,645.75,2011-08-23,2011-12-06,4,1
15605,9,1936.8,215.2,2010-01-14,2011-11-03,37,1
15561,8,1934.39,241.8,2010-02-14,2011-11-28,12,1
12528,6,1933.48,322.25,2011-01-31,2011-11-30,10,1
12531,2,1933.2,966.6,2010-01-22,2011-11-25,15,1
16859,7,1932.41,276.06,2010-03-04,2011-07-18,145,1
15803,4,1929.66,482.41,2010-02-01,2011-10-19,52,1
17236,12,1929.26,160.77,2010-03-07,2011-11-27,13,1
16788,5,1928.93,385.79,2010-02-07,2011-08-08,124,1
13029,5,1927.3,385.46,2010-07-04,2011-11-09,31,1
14492,7,1921.91,274.56,2010-03-30,2010-10-05,431,1
16681,7,1921.84,274.55,2010-03-08,2011-09-28,73,1
18220,6,1921.76,320.29,2009-12-15,2011-04-27,227,1
13838,10,1920.73,192.07,2010-05-09,2011-12-04,6,1
12644,4,1918.49,479.62,2010-01-14,2011-08-02,130,1
12842,4,1917.99,479.5,2009-12-02,2011-09-30,71,1
14332,5,1917.41,383.48,2010-10-19,2011-11-17,23,1
16650,7,1916.11,273.73,2010-07-08,2011-09-29,72,1
16555,6,1915.68,319.28,2010-07-22,2011-11-04,36,1
16692,4,1914.7,478.68,2010-09-24,2011-03-28,257,1
16770,9,1909.73,212.19,2010-08-22,2011-10-13,58,1
12947,6,1908.03,318.0,2010-12-01,2011-07-19,144,1
17046,5,1906.07,381.21,2010-03-29,2011-07-05,158,1
16942,9,1904.99,211.67,2011-04-26,2011-11-27,13,1
17235,8,1904.88,238.11,2010-06-04,2011-11-14,26,1
14250,3,1904.05,634.68,2011-09-11,2011-12-02,8,1
14127,6,1900.08,316.68,2010-10-10,2011-08-09,123,1
14710,13,1899.79,146.14,2009-12-03,2011-11-25,15,1
12762,2,1898.52,949.26,2011-11-14,2011-12-02,8,1
14389,5,1898.01,379.6,2010-04-28,2011-10-05,66,1
14741,7,1897.59,271.08,2010-10-18,2011-11-28,12,1
14730,8,1897.57,237.2,2011-03-08,2011-12-08,2,1
17560,8,1895.8,236.97,2010-02-17,2011-09-06,95,1
14327,6,1894.93,315.82,2010-01-08,2011-06-29,164,1
15248,3,1893.93,631.31,2010-06-23,2010-10-24,412,1
17350,7,1893.7,270.53,2010-02-01,2011-12-01,9,1
16631,7,1892.52,270.36,2010-02-26,2010-08-15,482,1
13276,5,1891.91,378.38,2010-03-07,2011-10-07,64,1
15381,5,1890.57,378.11,2010-05-05,2011-05-10,214,1
14912,6,1889.25,314.88,2010-01-26,2011-11-23,17,1
17609,11,1887.9,171.63,2010-04-09,2011-10-30,41,1
16172,8,1884.55,235.57,2010-07-14,2011-09-05,96,1
14403,6,1880.51,313.42,2010-03-10,2011-08-01,131,1
16660,7,1879.55,268.51,2010-01-14,2011-11-23,17,1
18151,6,1879.44,313.24,2010-03-04,2011-07-28,135,1
15197,6,1877.51,312.92,2009-12-11,2011-11-29,11,1
13946,6,1876.23,312.7,2009-12-04,2011-09-21,80,1
12494,9,1872.87,208.1,2010-05-12,2011-11-24,16,1
16426,10,1863.76,186.38,2011-03-08,2011-12-07,3,1
14887,1,1862.0,1862.0,2011-09-21,2011-09-21,80,0
13503,6,1859.24,309.87,2010-02-16,2011-09-29,72,1
14305,3,1858.96,619.65,2011-07-27,2011-09-29,72,1
14130,4,1858.77,464.69,2009-12-11,2011-01-24,320,1
16043,8,1856.59,232.07,2010-08-15,2011-11-02,38,1
16049,6,1852.15,308.69,2010-07-11,2011-10-30,41,1
16917,2,1851.88,925.94,2010-03-17,2011-03-08,277,1
12383,5,1850.56,370.11,2010-12-22,2011-06-08,185,1
12381,5,1845.31,369.06,2011-08-12,2011-12-05,5,1
12507,4,1844.06,461.01,2010-05-04,2011-07-28,135,1
18180,6,1843.75,307.29,2011-07-20,2011-12-05,5,1
12694,3,1843.35,614.45,2010-10-14,2011-09-30,71,1
12950,3,1843.0,614.33,2011-11-15,2011-12-07,3,1
15201,7,1842.95,263.28,2010-04-07,2011-09-13,88,1
16102,3,1842.14,614.05,2011-08-03,2011-10-28,43,1
14224,9,1841.71,204.63,2010-06-13,2011-08-21,111,1
13168,5,1840.73,368.15,2010-06-15,2011-11-03,37,1
17919,2,1840.32,920.16,2010-09-27,2011-09-12,89,1
15822,6,1840.06,306.68,2009-12-06,2011-12-06,4,1
14870,6,1838.95,306.49,2010-01-25,2011-03-23,262,1
13924,6,1838.85,306.47,2011-09-28,2011-12-08,2,1
17015,3,1838.61,612.87,2011-06-07,2011-11-11,29,1
16175,7,1836.44,262.35,2010-05-25,2011-09-06,95,1
15402,6,1830.54,305.09,2010-04-27,2011-07-14,149,1
16152,1,1829.04,1829.04,2011-03-16,2011-03-16,269,0
16825,5,1826.89,365.38,2010-06-23,2011-11-01,39,1
17244,5,1826.04,365.21,2009-12-06,2011-10-17,54,1
15678,3,1825.94,608.65,2010-07-05,2011-10-18,53,1
14715,8,1825.45,228.18,2010-01-19,2011-11-15,25,1
13884,10,1825.03,182.5,2010-08-26,2011-12-02,8,1
17642,5,1824.49,364.9,2009-12-05,2011-08-12,120,1
16169,4,1822.97,455.74,2011-09-25,2011-12-01,9,1
14738,9,1821.9,202.43,2009-12-07,2011-10-28,43,1
15339,7,1821.02,260.15,2010-02-08,2011-10-04,67,1
17259,6,1820.34,303.39,2010-02-22,2011-07-14,149,1
16205,7,1820.11,260.02,2010-06-15,2011-11-09,31,1
17828,4,1820.09,455.02,2011-06-08,2011-11-17,23,1
14553,9,1818.6,202.07,2010-07-18,2011-11-20,20,1
15807,5,1817.52,363.5,2010-02-11,2011-10-20,51,1
16634,6,1814.61,302.44,2010-01-21,2011-05-01,223,1
16880,8,1813.21,226.65,2010-08-03,2011-11-09,31,1
14915,11,1811.25,164.66,2009-12-03,2011-09-09,92,1
16474,7,1810.65,258.66,2011-07-17,2011-12-02,8,1
16725,14,1810.41,129.31,2009-12-13,2011-02-10,303,1
14893,3,1809.61,603.2,2010-04-01,2011-11-30,10,1
15530,5,1808.68,361.74,2010-07-15,2011-11-18,22,1
17888,25,1807.44,72.3,2009-12-21,2011-11-18,22,1
15133,5,1806.9,361.38,2010-07-07,2011-08-04,128,1
13561,11,1803.4,163.95,2010-02-28,2011-05-08,216,1
18161,6,1803.1,300.52,2010-11-25,2011-11-24,16,1
16797,5,1802.02,360.4,2009-12-02,2010-11-11,394,1
16249,5,1800.07,360.01,2011-04-14,2011-10-18,53,1
18235,3,1796.48,598.83,2011-05-06,2011-09-29,72,1
18236,12,1795.35,149.61,2010-04-15,2011-11-10,30,1
17165,6,1794.32,299.05,2009-12-11,2011-02-28,285,1
18122,6,1793.06,298.84,2011-07-12,2011-12-01,9,1
13711,9,1792.26,199.14,2009-12-15,2011-05-05,219,1
13375,2,1792.23,896.12,2010-09-21,2011-09-12,89,1
12369,3,1791.15,597.05,2010-03-08,2010-10-22,414,1
17603,4,1788.38,447.1,2009-12-10,2011-09-22,79,1
13782,13,1786.08,137.39,2009-12-06,2011-11-27,13,1
15608,5,1785.98,357.2,2010-10-20,2011-11-11,29,1
16611,6,1785.13,297.52,2010-03-10,2011-06-06,187,1
15452,6,1785.11,297.52,2010-07-16,2011-11-10,30,1
15128,5,1783.68,356.74,2010-10-05,2011-10-10,61,1
16110,4,1781.59,445.4,2010-07-05,2011-10-25,46,1
18214,4,1780.34,445.08,2010-06-03,2010-06-27,531,1
15220,6,1778.96,296.49,2011-03-04,2011-10-19,52,1
12458,4,1777.49,444.37,2010-08-09,2011-09-29,72,1
12908,5,1776.0,355.2,2010-03-19,2011-06-16,177,1
12778,9,1775.68,197.3,2010-04-16,2011-11-20,20,1
13920,4,1774.68,443.67,2010-05-26,2010-10-04,432,1
16124,4,1772.49,443.12,2009-12-07,2011-01-26,318,1
15594,5,1771.78,354.36,2011-04-19,2011-11-24,16,1
14850,7,1770.96,252.99,2010-05-20,2011-02-01,312,1
14933,4,1770.0,442.5,2010-09-21,2010-09-22,444,1
15972,5,1769.33,353.87,2010-04-18,2010-09-09,457,1
15736,2,1767.12,883.56,2010-09-30,2010-09-30,436,1
13456,6,1766.72,294.45,2011-05-16,2011-11-22,18,1
16751,1,1764.72,1764.72,2011-11-09,2011-11-09,31,0
13648,8,1764.02,220.5,2009-12-01,2010-11-04,401,1
13717,8,1763.3,220.41,2010-08-11,2011-11-07,33,1
12784,3,1763.15,587.72,2010-06-28,2011-11-30,10,1
15777,7,1762.61,251.8,2010-05-20,2011-04-12,242,1
16511,6,1760.49,293.42,2010-03-01,2011-11-18,22,1
16620,6,1758.93,293.16,2009-12-01,2011-12-06,4,1
16266,14,1757.95,125.57,2010-02-04,2011-09-27,74,1
16595,5,1757.75,351.55,2010-01-17,2011-10-09,62,1
12809,3,1755.94,585.31,2010-03-02,2011-06-15,178,1
14704,11,1752.92,159.36,2010-03-25,2011-11-28,12,1
13155,6,1750.18,291.7,2010-08-05,2011-11-06,34,1
14522,8,1748.42,218.55,2010-01-24,2011-11-15,25,1
16639,4,1747.98,437.0,2010-10-26,2011-11-08,32,1
13808,5,1747.66,349.53,2011-09-04,2011-12-04,6,1
17695,5,1746.04,349.21,2010-01-28,2011-07-31,132,1
14236,5,1744.64,348.93,2010-07-22,2011-09-20,81,1
16348,8,1744.42,218.05,2010-10-05,2011-11-07,33,1
16380,1,1743.15,1743.15,2011-10-09,2011-10-09,62,0
12425,2,1741.41,870.71,2010-09-17,2011-09-22,79,1
16087,5,1739.92,347.98,2010-01-19,2010-11-15,390,1
17974,6,1739.09,289.85,2010-10-28,2011-11-15,25,1
13531,6,1738.52,289.75,2009-12-03,2011-05-18,206,1
14584,8,1738.16,217.27,2010-02-17,2011-06-23,170,1
14075,6,1734.87,289.14,2010-06-16,2011-12-05,5,1
17268,11,1733.89,157.63,2009-12-08,2011-08-24,108,1
13026,9,1733.08,192.56,2009-12-13,2011-12-08,2,1
14400,3,1732.47,577.49,2010-03-18,2011-07-13,150,1
17432,9,1728.99,192.11,2009-12-03,2011-11-21,19,1
14387,3,1727.6,575.87,2011-08-22,2011-11-07,33,1
16809,9,1727.43,191.94,2010-04-13,2011-11-16,24,1
15730,5,1726.58,345.32,2010-10-04,2011-10-05,66,1
17190,7,1726.57,246.65,2010-03-05,2011-10-12,59,1
14304,3,1725.01,575.0,2010-05-18,2011-05-01,223,1
13363,3,1723.86,574.62,2010-10-26,2011-11-22,18,1
16374,5,1723.4,344.68,2010-04-30,2011-10-04,67,1
17451,7,1721.4,245.91,2011-08-26,2011-12-08,2,1
16119,8,1720.81,215.1,2009-12-16,2011-12-01,9,1
15267,5,1717.36,343.47,2011-06-10,2011-11-17,23,1
14021,7,1716.58,245.23,2010-04-26,2011-07-07,156,1
17162,10,1715.46,171.55,2011-02-07,2011-11-11,29,1
14692,12,1715.14,142.93,2010-04-01,2011-07-25,138,1
14987,8,1713.85,214.23,2009-12-02,2011-11-24,16,1
14447,6,1711.73,285.29,2010-11-04,2011-11-21,19,1
13665,3,1711.66,570.55,2010-07-23,2010-11-18,387,1
16654,8,1711.47,213.93,2010-04-06,2011-07-21,142,1
17750,9,1710.45,190.05,2011-06-28,2011-12-04,6,1
12405,1,1710.39,1710.39,2011-07-14,2011-07-14,149,0
13104,9,1709.1,189.9,2010-02-24,2011-12-06,4,1
17731,6,1708.99,284.83,2010-02-09,2011-09-21,80,1
15607,9,1708.97,189.89,2010-01-08,2011-01-07,337,1
15947,1,1708.24,1708.24,2011-09-18,2011-09-18,83,0
12407,5,1708.12,341.62,2011-03-20,2011-10-21,50,1
16902,1,1706.88,1706.88,2011-08-15,2011-08-15,117,0
13309,6,1706.37,284.39,2010-11-12,2011-12-02,8,1
16398,2,1705.8,852.9,2011-03-31,2011-07-08,155,1
14859,5,1705.64,341.13,2010-06-03,2011-11-27,13,1
12693,7,1703.02,243.29,2010-07-05,2011-08-04,128,1
15326,5,1700.52,340.1,2009-12-01,2011-01-10,334,1
15911,8,1700.24,212.53,2009-12-09,2010-03-26,624,1
13240,8,1699.86,212.48,2010-02-25,2011-09-04,97,1
15889,8,1699.67,212.46,2009-12-10,2011-07-06,157,1
16768,9,1698.57,188.73,2009-12-07,2011-10-23,48,1
12932,8,1698.56,212.32,2010-02-10,2010-06-18,540,1
17813,5,1698.07,339.61,2011-09-29,2011-11-25,15,1
17694,3,1695.97,565.32,2010-05-26,2011-07-21,142,1
16899,8,1695.77,211.97,2010-11-07,2011-12-02,8,1
16010,11,1694.86,154.08,2010-10-24,2011-04-08,246,1
15976,6,1694.41,282.4,2010-06-06,2011-06-27,166,1
12764,1,1693.88,1693.88,2011-01-27,2011-01-27,317,0
14245,2,1693.45,846.73,2011-03-21,2011-05-04,220,1
14829,7,1692.84,241.83,2010-09-29,2011-11-10,30,1
16671,3,1692.27,564.09,2011-06-28,2011-11-11,29,1
14078,9,1689.71,187.75,2010-03-28,2011-08-30,102,1
13294,3,1689.53,563.18,2010-03-03,2011-06-03,190,1
17341,5,1688.82,337.76,2010-06-17,2011-07-06,157,1
13566,5,1688.6,337.72,2010-03-10,2011-10-30,41,1
12813,3,1687.8,562.6,2010-01-15,2010-07-26,502,1
12775,7,1686.12,240.87,2010-10-26,2011-11-22,18,1
13516,4,1685.26,421.31,2010-10-18,2011-11-18,22,1
15732,10,1682.07,168.21,2010-02-04,2011-05-11,213,1
14643,5,1679.89,335.98,2009-12-11,2011-06-22,171,1
15551,7,1679.81,239.97,2010-06-07,2011-11-03,37,1
13800,3,1679.56,559.85,2009-12-03,2011-02-03,310,1
12870,3,1676.95,558.98,2010-03-25,2010-11-29,376,1
14831,3,1676.57,558.86,2009-12-02,2010-01-28,681,1
13149,4,1676.06,419.01,2011-02-23,2011-11-25,15,1
17656,5,1674.69,334.94,2011-08-03,2011-09-27,74,1
13587,4,1673.5,418.38,2010-02-14,2011-10-07,64,1
13308,4,1670.37,417.59,2010-04-22,2011-11-17,23,1
13417,6,1669.49,278.25,2010-02-08,2011-12-05,5,1
13184,10,1668.95,166.9,2011-02-22,2011-11-25,15,1
17534,5,1668.83,333.77,2010-02-25,2011-10-17,54,1
13434,5,1666.86,333.37,2010-02-22,2011-09-26,75,1
13064,6,1666.84,277.81,2010-04-27,2011-11-27,13,1
17321,6,1665.21,277.54,2010-05-11,2011-12-01,9,1
16329,4,1664.92,416.23,2009-12-01,2010-10-08,428,1
12912,5,1662.3,332.46,2011-10-30,2011-12-07,3,1
15214,8,1661.44,207.68,2011-04-11,2011-12-08,2,1
14583,8,1660.29,207.54,2010-03-28,2011-12-04,6,1
18096,6,1657.87,276.31,2010-07-14,2011-11-28,12,1
18276,6,1656.52,276.09,2009-12-10,2011-10-27,44,1
17041,6,1655.2,275.87,2010-04-18,2011-11-13,27,1
16625,5,1654.03,330.81,2010-06-14,2011-03-10,275,1
16813,10,1652.18,165.22,2011-05-19,2011-12-01,9,1
12911,1,1651.72,1651.72,2010-06-06,2010-06-06,552,0
13649,6,1651.48,275.25,2010-06-30,2011-03-28,257,1
16907,9,1650.81,183.42,2010-07-01,2011-11-10,30,1
15996,7,1649.65,235.66,2010-11-07,2011-09-12,89,1
15987,8,1649.47,206.18,2010-11-25,2011-11-27,13,1
18085,4,1645.75,411.44,2010-03-21,2011-01-13,331,1
12657,4,1643.18,410.79,2011-09-22,2011-11-28,12,1
13506,5,1639.2,327.84,2010-09-05,2011-01-27,317,1
14420,4,1639.17,409.79,2010-01-17,2011-09-01,100,1
12933,8,1636.63,204.58,2009-12-10,2011-11-15,25,1
17951,4,1636.08,409.02,2010-10-31,2011-10-31,40,1
12398,1,1635.66,1635.66,2011-10-25,2011-10-25,46,0
17006,8,1635.27,204.41,2010-03-05,2011-12-05,5,1
15310,1,1634.64,1634.64,2010-08-18,2010-08-18,479,0
18062,6,1632.67,272.11,2010-04-21,2011-06-19,174,1
14164,2,1631.77,815.88,2011-09-20,2011-09-30,71,1
18136,5,1631.36,326.27,2010-09-14,2011-10-07,64,1
17571,5,1630.91,326.18,2010-06-15,2011-10-20,51,1
14904,4,1630.49,407.62,2010-10-08,2011-12-07,3,1
16256,3,1629.37,543.12,2010-04-21,2011-03-18,267,1
13554,7,1629.35,232.76,2010-09-19,2010-11-24,381,1
15167,5,1627.62,325.52,2010-02-04,2011-01-23,321,1
14759,3,1625.97,541.99,2011-04-21,2011-12-05,5,1
13154,3,1624.84,541.61,2009-12-04,2010-11-05,400,1
15172,5,1624.05,324.81,2011-04-17,2011-12-01,9,1
14937,3,1621.88,540.63,2011-08-01,2011-10-14,57,1
12379,4,1620.22,405.06,2010-06-23,2011-09-19,82,1
15422,7,1619.97,231.42,2010-02-07,2011-01-20,324,1
12577,8,1617.1,202.14,2009-12-03,2011-11-04,36,1
16224,5,1616.54,323.31,2010-11-17,2011-10-13,58,1
14336,4,1614.91,403.73,2011-03-08,2011-11-23,17,1
15013,10,1610.82,161.08,2010-01-31,2010-08-09,488,1
16860,3,1610.62,536.87,2010-02-15,2010-09-13,453,1
13900,6,1610.59,268.43,2010-03-25,2011-06-09,184,1
17814,2,1609.37,804.68,2010-10-13,2010-11-29,376,1
12847,2,1609.0,804.5,2010-11-17,2011-11-17,23,1
13249,9,1608.93,178.77,2010-01-24,2011-09-08,93,1
14920,3,1607.17,535.72,2010-05-23,2011-05-11,213,1
17515,9,1602.51,178.06,2010-06-07,2011-11-08,32,1
15325,8,1601.46,200.18,2010-02-16,2011-08-28,104,1
14178,7,1600.26,228.61,2011-06-10,2011-12-01,9,1
14885,3,1598.12,532.71,2010-08-31,2011-07-31,132,1
12514,2,1597.76,798.88,2010-03-08,2011-03-17,268,1
17853,3,1596.29,532.1,2009-12-03,2010-10-28,408,1
15134,10,1596.29,159.63,2010-10-13,2011-11-25,15,1
13850,1,1595.48,1595.48,2011-08-02,2011-08-02,130,0
13239,5,1594.69,318.94,2010-07-25,2011-03-23,262,1
16801,4,1594.23,398.56,2011-03-11,2011-06-29,164,1
17028,3,1593.83,531.28,2009-12-18,2010-05-07,582,1
15289,5,1593.09,318.62,2010-03-28,2011-11-10,30,1
17540,6,1590.6,265.1,2010-04-19,2011-11-15,25,1
16092,6,1587.94,264.66,2010-05-09,2011-08-17,115,1
17345,10,1586.63,158.66,2009-12-01,2011-11-24,16,1
13156,3,1586.54,528.85,2010-02-01,2010-11-19,386,1
16096,4,1584.97,396.24,2010-03-04,2011-03-20,265,1
13740,5,1582.77,316.55,2009-12-02,2011-04-13,241,1
17867,15,1582.05,105.47,2009-12-02,2011-11-09,31,1
14719,5,1581.84,316.37,2011-04-04,2011-12-08,2,1
15279,5,1580.54,316.11,2010-02-02,2010-12-20,355,1
13202,7,1580.3,225.76,2009-12-09,2010-11-10,395,1
14587,9,1580.29,175.59,2011-01-12,2011-11-21,19,1
13752,7,1579.83,225.69,2010-06-30,2011-08-07,125,1
17222,6,1579.51,263.25,2010-01-10,2011-10-05,66,1
12607,1,1579.51,1579.51,2011-10-10,2011-10-10,61,0
17649,3,1578.89,526.3,2010-08-24,2011-07-24,139,1
13186,3,1575.89,525.3,2011-08-03,2011-10-31,40,1
12549,6,1575.68,262.61,2010-01-11,2010-05-13,576,1
13337,1,1575.26,1575.26,2010-06-11,2010-06-11,547,0
14489,4,1574.93,393.73,2010-04-06,2011-05-16,208,1
16099,7,1573.2,224.74,2010-03-03,2011-10-20,51,1
17886,6,1572.55,262.09,2010-04-29,2011-11-08,32,1
14136,5,1570.81,314.16,2009-12-08,2010-11-04,401,1
14198,9,1569.73,174.41,2010-01-05,2011-11-21,19,1
13539,7,1569.36,224.19,2010-04-28,2011-09-15,86,1
17624,4,1568.63,392.16,2009-12-20,2011-11-25,15,1
16774,8,1567.48,195.94,2010-02-16,2011-10-03,68,1
13939,7,1560.96,222.99,2010-04-06,2011-11-16,24,1
15466,4,1560.46,390.12,2009-12-03,2011-09-15,86,1
12629,2,1558.22,779.11,2010-10-12,2010-11-19,386,1
16140,3,1557.6,519.2,2010-09-24,2011-10-05,66,1
16394,5,1555.34,311.07,2011-02-23,2011-10-14,57,1
15149,5,1554.61,310.92,2010-02-28,2011-07-29,134,1
18149,7,1553.96,221.99,2010-03-14,2011-10-20,51,1
13360,4,1553.65,388.41,2010-01-08,2010-10-04,432,1
15074,3,1553.13,517.71,2010-08-29,2011-08-26,106,1
13377,2,1552.88,776.44,2010-03-04,2010-11-08,397,1
17851,6,1552.35,258.72,2009-12-03,2010-10-13,423,1
17323,12,1551.04,129.25,2010-01-10,2011-11-24,16,1
14186,5,1550.63,310.13,2010-03-05,2010-10-08,428,1
16366,4,1548.13,387.03,2009-12-16,2011-11-21,19,1
17454,10,1547.94,154.79,2010-01-15,2011-05-31,193,1
14754,6,1547.93,257.99,2010-01-18,2011-10-26,45,1
16461,3,1545.83,515.28,2010-03-03,2011-06-15,178,1
16790,6,1545.62,257.6,2011-11-02,2011-12-06,4,1
16017,5,1545.58,309.12,2010-01-05,2011-10-23,48,1
18036,11,1545.49,140.5,2009-12-18,2011-11-07,33,1
16915,11,1543.18,140.29,2010-05-19,2011-11-30,10,1
13783,4,1542.09,385.52,2010-02-04,2010-08-09,488,1
12818,1,1542.08,1542.08,2011-03-23,2011-03-23,262,0
17837,8,1541.23,192.65,2011-06-29,2011-10-28,43,1
13310,5,1541.2,308.24,2010-11-02,2011-11-11,29,1
13579,5,1539.04,307.81,2010-02-18,2011-11-25,15,1
16835,6,1538.41,256.4,2010-05-19,2011-08-03,129,1
15798,3,1535.37,511.79,2010-01-27,2010-08-04,493,1
13402,4,1535.13,383.78,2010-05-24,2011-08-04,128,1
14695,3,1534.22,511.41,2009-12-07,2010-07-08,520,1
18252,7,1533.69,219.1,2009-12-18,2011-10-20,51,1
16491,2,1533.16,766.58,2010-10-22,2011-10-24,47,1
14567,2,1530.36,765.18,2011-08-01,2011-10-14,57,1
15701,4,1529.0,382.25,2011-08-21,2011-12-07,3,1
17990,6,1527.61,254.6,2009-12-07,2011-04-17,237,1
12926,4,1523.97,380.99,2009-12-14,2010-10-24,412,1
15587,7,1522.08,217.44,2010-08-05,2011-10-20,51,1
16066,5,1521.04,304.21,2011-08-07,2011-11-23,17,1
14055,3,1520.96,506.99,2009-12-16,2011-08-25,107,1
14264,6,1517.36,252.89,2010-04-07,2011-07-08,155,1
14068,4,1516.72,379.18,2010-01-31,2011-01-23,321,1
14267,3,1516.24,505.41,2011-03-24,2011-06-30,163,1
13791,2,1516.0,758.0,2011-06-24,2011-08-04,128,1
14220,4,1515.0,378.75,2010-05-19,2011-04-06,248,1
14682,6,1514.81,252.47,2010-02-05,2011-06-05,188,1
17764,5,1513.57,302.71,2009-12-03,2011-10-20,51,1
17610,5,1511.94,302.39,2009-12-06,2010-06-17,541,1
17977,2,1511.45,755.72,2010-11-04,2011-11-10,30,1
17025,5,1510.64,302.13,2010-03-08,2011-10-10,61,1
13370,1,1509.74,1509.74,2010-12-03,2010-12-03,372,0
16037,5,1509.34,301.87,2010-03-01,2011-03-15,270,1
15948,3,1509.09,503.03,2010-10-11,2011-12-01,9,1
18074,2,1509.04,754.52,2010-07-22,2010-12-01,374,1
16910,8,1508.96,188.62,2011-09-09,2011-12-05,5,1
13158,5,1508.18,301.64,2010-11-16,2011-09-06,95,1
15261,4,1508.0,377.0,2010-10-01,2011-07-27,136,1
17179,6,1507.26,251.21,2010-05-26,2011-06-14,179,1
18022,5,1507.25,301.45,2010-06-11,2011-11-04,36,1
15110,6,1505.85,250.97,2010-08-11,2011-11-16,24,1
16450,3,1505.73,501.91,2010-02-21,2011-07-13,150,1
14802,2,1502.98,751.49,2010-09-27,2010-09-27,439,1
13810,3,1499.01,499.67,2011-10-14,2011-11-11,29,1
16714,4,1497.33,374.33,2010-02-07,2011-05-05,219,1
15590,5,1496.6,299.32,2010-04-12,2010-11-22,383,1
16340,3,1496.24,498.75,2010-06-06,2011-08-24,108,1
15882,8,1495.98,187.0,2009-12-10,2011-05-25,199,1
15173,7,1494.6,213.51,2010-04-01,2010-11-24,381,1
14894,3,1492.81,497.6,2009-12-02,2011-09-15,86,1
16239,6,1492.2,248.7,2010-09-02,2011-10-14,57,1
16314,3,1491.4,497.13,2010-08-24,2010-11-15,390,1
18268,6,1490.23,248.37,2009-12-11,2011-07-28,135,1
13042,3,1488.59,496.2,2009-12-07,2010-04-20,599,1
17290,8,1487.96,186.0,2009-12-13,2011-12-06,4,1
14609,10,1486.2,148.62,2010-02-09,2011-09-28,73,1
15630,3,1481.4,493.8,2010-03-05,2011-10-25,46,1
15101,6,1477.94,246.32,2010-04-28,2011-12-01,9,1
14246,3,1474.06,491.35,2011-04-08,2011-08-21,111,1
17590,3,1468.02,489.34,2011-10-30,2011-12-07,3,1
13138,7,1467.24,209.61,2010-11-08,2011-11-17,23,1
13500,4,1466.3,366.57,2010-11-03,2011-11-16,24,1
16419,8,1463.7,182.96,2010-02-09,2011-08-19,113,1
12882,2,1463.04,731.52,2011-11-06,2011-11-30,10,1
16586,3,1462.78,487.59,2010-03-14,2011-04-05,249,1
17978,4,1460.91,365.23,2009-12-08,2010-12-09,366,1
18196,4,1457.19,364.3,2010-03-17,2011-09-05,96,1
15071,4,1455.56,363.89,2010-05-18,2011-09-07,94,1
16569,5,1455.23,291.05,2009-12-16,2011-12-06,4,1
12970,10,1453.6,145.36,2009-12-04,2011-12-02,8,1
13165,3,1451.16,483.72,2010-10-22,2011-10-24,47,1
13361,2,1450.5,725.25,2010-04-01,2010-08-24,473,1
15574,6,1450.48,241.75,2010-09-01,2011-06-15,178,1
14657,6,1450.19,241.7,2010-09-30,2011-11-22,18,1
16121,5,1450.04,290.01,2010-05-23,2011-10-13,58,1
15876,2,1449.14,724.57,2010-09-17,2010-10-26,410,1
13023,3,1449.03,483.01,2010-06-29,2011-10-06,65,1
15076,3,1447.74,482.58,2010-07-05,2011-06-20,173,1
17582,5,1446.95,289.39,2010-03-26,2011-04-17,237,1
17073,4,1446.09,361.52,2011-08-22,2011-11-22,18,1
13583,2,1445.03,722.52,2010-01-29,2011-07-07,156,1
15636,4,1444.58,361.14,2010-05-19,2011-09-11,90,1
17175,4,1443.69,360.92,2011-02-16,2011-10-26,45,1
17734,6,1442.32,240.39,2010-03-07,2011-10-17,54,1
18106,6,1441.06,240.18,2010-01-15,2011-01-14,330,1
18066,3,1440.4,480.13,2010-10-20,2011-09-25,76,1
13543,2,1439.61,719.81,2010-01-21,2010-03-15,635,1
14071,8,1437.57,179.7,2011-03-20,2011-12-06,4,1
16088,2,1437.43,718.71,2010-04-27,2010-05-13,576,1
13278,4,1435.85,358.96,2010-04-08,2011-10-30,41,1
12805,4,1434.95,358.74,2010-02-03,2010-11-23,382,1
12389,3,1433.33,477.78,2010-02-22,2010-11-02,403,1
17941,4,1433.28,358.32,2010-01-06,2011-08-01,131,1
13475,4,1431.78,357.94,2011-02-14,2011-06-01,192,1
15427,3,1430.54,476.85,2011-10-23,2011-11-06,34,1
15468,3,1430.48,476.83,2010-11-12,2011-10-19,52,1
14684,6,1430.03,238.34,2010-11-14,2011-11-14,26,1
17950,7,1429.46,204.21,2010-01-04,2011-09-28,73,1
13159,4,1429.35,357.34,2011-08-16,2011-12-01,9,1
18071,6,1428.63,238.11,2009-12-05,2011-03-27,258,1
14412,3,1426.19,475.4,2010-10-11,2011-10-28,43,1
17411,5,1425.38,285.08,2009-12-03,2011-11-27,13,1
18221,6,1424.94,237.49,2010-11-14,2011-11-17,23,1
13145,7,1423.52,203.36,2010-04-19,2011-10-31,40,1
16980,3,1422.83,474.28,2010-10-07,2011-03-29,256,1
17438,5,1422.77,284.55,2010-03-08,2011-03-31,254,1
