stock_code,product_description,sale_quarter,quantity_sold,revenue,order_count,customer_count
21694,SMALL REGAL  SILVER CANDLEPOT,2011-Q2,18,53.1,3,3
21694,SMALL REGAL  SILVER CANDLEPOT,2011-Q3,205,527.95,5,3
21694,SMALL REGAL  SILVER CANDLEPOT,2011-Q4,44,129.8,7,7
21695,SMALL SILVER FLOWER CANDLE POT,2009-Q4,6,17.7,1,1
21695,SMALL SILVER FLOWER CANDLE POT,2010-Q1,54,149.7,9,6
21695,SMALL SILVER FLOWER CANDLE POT,2010-Q2,66,194.7,8,7
21695,SMALL SILVER FLOWER CANDLE POT,2010-Q3,61,179.95,11,11
21695,SMALL SILVER FLOWER CANDLE POT,2010-Q4,132,389.4,13,12
21695,SMALL SILVER FLOWER CANDLE POT,2011-Q1,61,179.95,8,8
21695,SMALL SILVER FLOWER CANDLE POT,2011-Q2,42,123.9,5,5
21695,SMALL SILVER FLOWER CANDLE POT,2011-Q3,48,141.6,7,7
21695,SMALL SILVER FLOWER CANDLE POT,2011-Q4,114,336.3,13,13
21696,SMALL SILVER TRELLIS CANDLEPOT,2009-Q4,78,230.1,11,10
21696,SMALL SILVER TRELLIS CANDLEPOT,2010-Q1,53,156.35,8,8
21696,SMALL SILVER TRELLIS CANDLEPOT,2010-Q2,150,442.5,16,16
21696,SMALL SILVER TRELLIS CANDLEPOT,2010-Q3,112,330.4,16,15
21696,SMALL SILVER TRELLIS CANDLEPOT,2010-Q4,163,480.85,19,18
21696,SMALL SILVER TRELLIS CANDLEPOT,2011-Q1,54,159.3,8,8
21696,SMALL SILVER TRELLIS CANDLEPOT,2011-Q2,66,194.7,7,7
21696,SMALL SILVER TRELLIS CANDLEPOT,2011-Q3,60,177.0,7,7
21696,SMALL SILVER TRELLIS CANDLEPOT,2011-Q4,16,47.2,3,3
21697,SET 5 MINI DOUGHNUT FRIDGE MAGNET,2009-Q4,72,121.68,4,3
21697,SET 5 MINI DOUGHNUT FRIDGE MAGNET,2010-Q1,300,173.4,3,3
21698,MOCK LOBSTER FRIDGE MAGNET,2009-Q4,14,11.9,3,3
21698,MOCK LOBSTER FRIDGE MAGNET,2010-Q1,1,0.85,1,1
21698,MOCK LOBSTER FRIDGE MAGNET,2010-Q2,82,65.02,9,8
21698,MOCK LOBSTER FRIDGE MAGNET,2010-Q3,63,53.55,6,6
21698,MOCK LOBSTER FRIDGE MAGNET,2010-Q4,26,22.1,8,6
21698,MOCK LOBSTER FRIDGE MAGNET,2011-Q1,13,11.05,2,2
21698,MOCK LOBSTER FRIDGE MAGNET,2011-Q2,1,0.85,1,1
21698,MOCK LOBSTER FRIDGE MAGNET,2011-Q3,123,53.49,9,9
21698,MOCK LOBSTER FRIDGE MAGNET,2011-Q4,127,49.53,9,9
21699,SET 5 MINI CHOCOLATE FRIDGE MAGNETS,2009-Q4,12,20.28,1,1
21699,SET 5 MINI CHOCOLATE FRIDGE MAGNETS,2010-Q1,96,62.16,2,2
21700,BIG DOUGHNUT FRIDGE MAGNETS,2009-Q4,655,556.75,29,24
21700,BIG DOUGHNUT FRIDGE MAGNETS,2010-Q1,1018,827.86,51,41
21700,BIG DOUGHNUT FRIDGE MAGNETS,2010-Q2,1209,988.65,62,51
21700,BIG DOUGHNUT FRIDGE MAGNETS,2010-Q3,826,702.1,51,39
21700,BIG DOUGHNUT FRIDGE MAGNETS,2010-Q4,1053,890.37,60,43
21700,BIG DOUGHNUT FRIDGE MAGNETS,2011-Q1,497,422.45,33,32
21700,BIG DOUGHNUT FRIDGE MAGNETS,2011-Q2,334,283.9,20,18
21700,BIG DOUGHNUT FRIDGE MAGNETS,2011-Q3,168,142.8,13,11
21700,BIG DOUGHNUT FRIDGE MAGNETS,2011-Q4,43,36.55,6,5
21702,SET 5 MINI GATEAUX  FRIDGE MAGNETS,2009-Q4,36,60.84,3,2
21702,SET 5 MINI GATEAUX  FRIDGE MAGNETS,2010-Q1,2600,857.84,5,4
21703,BAG 125g SWIRLY MARBLES,2009-Q4,254,95.16,8,8
21703,BAG 125g SWIRLY MARBLES,2010-Q1,351,141.66,23,23
21703,BAG 125g SWIRLY MARBLES,2010-Q2,1077,429.3,49,46
21703,BAG 125g SWIRLY MARBLES,2010-Q3,1814,715.8,62,54
21703,BAG 125g SWIRLY MARBLES,2010-Q4,2093,837.3,76,67
21703,BAG 125g SWIRLY MARBLES,2011-Q1,864,351.36,34,32
21703,BAG 125g SWIRLY MARBLES,2011-Q2,2320,925.44,59,52
21703,BAG 125g SWIRLY MARBLES,2011-Q3,3477,1198.66,54,47
21703,BAG 125g SWIRLY MARBLES,2011-Q4,2249,809.61,87,78
21704,BAG 250g SWIRLY MARBLES,2009-Q4,272,212.48,15,14
21704,BAG 250g SWIRLY MARBLES,2010-Q1,593,474.41,39,38
21704,BAG 250g SWIRLY MARBLES,2010-Q2,3113,2309.09,54,48
21704,BAG 250g SWIRLY MARBLES,2010-Q3,3345,2515.65,80,65
21704,BAG 250g SWIRLY MARBLES,2010-Q4,4990,3754.78,92,77
21704,BAG 250g SWIRLY MARBLES,2011-Q1,795,610.23,22,21
21704,BAG 250g SWIRLY MARBLES,2011-Q2,1240,922.96,29,28
21704,BAG 250g SWIRLY MARBLES,2011-Q3,1244,945.86,44,33
21704,BAG 250g SWIRLY MARBLES,2011-Q4,1341,1088.37,89,74
21705,BAG 500g SWIRLY MARBLES,2009-Q4,3,4.95,2,2
21705,BAG 500g SWIRLY MARBLES,2010-Q3,385,596.85,27,25
21705,BAG 500g SWIRLY MARBLES,2010-Q4,675,1046.55,48,45
21705,BAG 500g SWIRLY MARBLES,2011-Q1,74,122.1,15,14
21705,BAG 500g SWIRLY MARBLES,2011-Q2,119,196.35,13,12
21705,BAG 500g SWIRLY MARBLES,2011-Q3,156,247.8,18,16
21705,BAG 500g SWIRLY MARBLES,2011-Q4,1008,699.96,60,51
21706,"FOLDING UMBRELLA , RED/WHITE SPOT",2009-Q4,421,1075.95,24,19
21706,"FOLDING UMBRELLA , RED/WHITE SPOT",2010-Q1,272,698.4,24,24
21706,"FOLDING UMBRELLA , RED/WHITE SPOT",2010-Q2,79,391.05,17,17
21706,FOLDING UMBRELLA RED/WHITE POLKADOT,2010-Q3,130,643.5,27,23
21706,FOLDING UMBRELLA RED/WHITE POLKADOT,2010-Q4,87,430.65,28,25
21706,FOLDING UMBRELLA RED/WHITE POLKADOT,2011-Q1,35,173.25,11,9
21706,FOLDING UMBRELLA RED/WHITE POLKADOT,2011-Q2,46,227.7,12,12
21706,FOLDING UMBRELLA RED/WHITE POLKADOT,2011-Q3,91,460.47,24,21
21706,FOLDING UMBRELLA RED/WHITE POLKADOT,2011-Q4,51,243.46,17,16
21707,"FOLDING UMBRELLA , BLACK/BLUE  SPOT",2009-Q4,271,765.45,18,17
21707,"FOLDING UMBRELLA , BLACK/BLUE  SPOT",2010-Q1,340,1473.0,14,13
21707,"FOLDING UMBRELLA , BLACK/BLUE  SPOT",2010-Q2,41,202.95,9,9
21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,2010-Q3,117,579.15,22,20
21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,2010-Q4,67,331.65,25,22
21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,2011-Q1,22,108.9,5,5
21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,2011-Q2,14,69.3,5,5
21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,2011-Q3,41,202.95,14,13
21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,2011-Q4,39,200.27,20,19
21708,FOLDING UMBRELLA  CREAM/MULTI  SPOT,2009-Q4,230,562.5,13,12
21708,FOLDING UMBRELLA  CREAM/MULTI  SPOT,2010-Q1,50,175.5,13,13
21708,FOLDING UMBRELLA  CREAM/MULTI  SPOT,2010-Q2,65,321.75,11,11
21708,FOLDING UMBRELLA  CREAM/MULTI  SPOT,2010-Q3,27,133.65,10,9
21708,FOLDING UMBRELLA CREAM POLKADOT,2010-Q4,44,217.8,12,12
21708,FOLDING UMBRELLA CREAM POLKADOT,2011-Q1,17,84.15,5,5
21708,FOLDING UMBRELLA CREAM POLKADOT,2011-Q2,10,49.5,4,4
21708,FOLDING UMBRELLA CREAM POLKADOT,2011-Q3,54,267.3,13,12
21708,FOLDING UMBRELLA CREAM POLKADOT,2011-Q4,54,261.7,8,7
21709,FOLDING UMBRELLA  CHOC/WHITE  SPOT,2009-Q4,135,308.25,9,8
21709,FOLDING UMBRELLA  CHOC/WHITE  SPOT,2010-Q1,323,1388.85,13,12
21709,FOLDING UMBRELLA  CHOC/WHITE  SPOT,2010-Q2,31,153.45,6,6
21709,FOLDING UMBRELLA  CHOC/WHITE  SPOT,2010-Q3,35,173.25,12,10
21709,FOLDING UMBRELLA CHOCOLATE POLKADOT,2010-Q4,35,173.25,11,11
21709,FOLDING UMBRELLA CHOCOLATE POLKADOT,2011-Q1,10,49.5,4,4
21709,FOLDING UMBRELLA CHOCOLATE POLKADOT,2011-Q2,18,89.1,5,5
21709,FOLDING UMBRELLA CHOCOLATE POLKADOT,2011-Q3,34,173.31,12,12
21709,FOLDING UMBRELLA CHOCOLATE POLKADOT,2011-Q4,21,98.35,7,7
21710,FOLDING UMBRELLA  PINK/WHITE  SPOT,2009-Q4,461,985.95,14,13
21710,FOLDING UMBRELLA  PINK/WHITE  SPOT,2010-Q1,49,170.55,12,12
21710,FOLDING UMBRELLA  PINK/WHITE  SPOT,2010-Q2,48,237.6,9,9
21710,FOLDING UMBRELLA PINKWHITE POLKADOT,2010-Q3,21,103.95,9,8
21710,FOLDING UMBRELLA PINKWHITE POLKADOT,2010-Q4,36,178.2,15,15
21710,FOLDING UMBRELLA PINKWHITE POLKADOT,2011-Q1,20,99.0,7,6
21710,FOLDING UMBRELLA PINKWHITE POLKADOT,2011-Q2,6,29.7,3,3
21710,FOLDING UMBRELLA PINKWHITE POLKADOT,2011-Q3,31,153.45,8,8
21710,FOLDING UMBRELLA PINKWHITE POLKADOT,2011-Q4,24,115.41,10,9
21711,FOLDING UMBRELLA  WHITE/RED  SPOT,2009-Q4,194,600.3,10,9
21711,FOLDING UMBRELLA  WHITE/RED  SPOT,2010-Q1,21,103.95,7,7
21711,FOLDING UMBRELLA  WHITE/RED  SPOT,2010-Q2,32,158.4,4,4
21711,FOLDING UMBRELLA  WHITE/RED  SPOT,2010-Q3,12,59.4,5,5
21711,FOLDING UMBRELLA WHITE/RED POLKADOT,2010-Q4,18,89.1,7,7
21711,FOLDING UMBRELLA WHITE/RED POLKADOT,2011-Q1,7,34.65,4,4
21711,FOLDING UMBRELLA WHITE/RED POLKADOT,2011-Q2,8,39.6,5,5
21711,FOLDING UMBRELLA WHITE/RED POLKADOT,2011-Q3,22,108.9,7,7
21711,FOLDING UMBRELLA WHITE/RED POLKADOT,2011-Q4,46,222.1,5,4
21713,CITRONELLA CANDLE FLOWERPOT,2009-Q4,8,16.8,3,3
21713,CITRONELLA CANDLE FLOWERPOT,2010-Q1,185,388.5,37,33
21713,CITRONELLA CANDLE FLOWERPOT,2010-Q2,1423,2160.3,120,98
21713,CITRONELLA CANDLE FLOWERPOT,2010-Q3,226,412.35,31,28
21713,CITRONELLA CANDLE FLOWERPOT,2010-Q4,55,115.5,11,11
21713,CITRONELLA CANDLE FLOWERPOT,2011-Q1,183,360.3,18,17
21713,CITRONELLA CANDLE FLOWERPOT,2011-Q2,384,806.4,77,67
21713,CITRONELLA CANDLE FLOWERPOT,2011-Q3,85,178.5,15,12
21713,CITRONELLA CANDLE FLOWERPOT,2011-Q4,28,58.8,13,13
21714,CITRONELLA CANDLE GARDEN POT,2009-Q4,4,5.0,2,2
21714,CITRONELLA CANDLE GARDEN POT,2010-Q1,273,341.25,36,34
21714,CITRONELLA CANDLE GARDEN POT,2010-Q2,1660,1586.12,113,93
21714,CITRONELLA CANDLE GARDEN POT,2010-Q3,294,367.5,36,31
21714,CITRONELLA CANDLE GARDEN POT,2010-Q4,49,61.25,10,10
21714,CITRONELLA CANDLE GARDEN POT,2011-Q1,211,263.75,28,27
21714,CITRONELLA CANDLE GARDEN POT,2011-Q2,643,803.75,71,65
21714,CITRONELLA CANDLE GARDEN POT,2011-Q3,140,175.0,15,14
21714,CITRONELLA CANDLE GARDEN POT,2011-Q4,84,105.0,11,10
21715,GIRLS VINTAGE TIN SEASIDE BUCKET,2009-Q4,20,51.0,2,2
21715,GIRLS VINTAGE TIN SEASIDE BUCKET,2010-Q1,777,1792.35,56,54
21715,GIRLS VINTAGE TIN SEASIDE BUCKET,2010-Q2,923,2091.57,82,75
21715,GIRLS VINTAGE TIN SEASIDE BUCKET,2010-Q3,266,635.1,26,24
21715,GIRLS VINTAGE TIN SEASIDE BUCKET,2010-Q4,130,331.5,16,16
21715,GIRLS VINTAGE TIN SEASIDE BUCKET,2011-Q1,437,1013.55,32,30
21715,GIRLS VINTAGE TIN SEASIDE BUCKET,2011-Q2,457,1122.15,63,61
21715,GIRLS VINTAGE TIN SEASIDE BUCKET,2011-Q3,153,375.75,27,25
21715,GIRLS VINTAGE TIN SEASIDE BUCKET,2011-Q4,76,179.4,13,12
21716,BOYS VINTAGE TIN SEASIDE BUCKET,2009-Q4,21,53.55,3,3
21716,BOYS VINTAGE TIN SEASIDE BUCKET,2010-Q1,739,1700.13,52,48
21716,BOYS VINTAGE TIN SEASIDE BUCKET,2010-Q2,999,2195.13,78,72
21716,BOYS VINTAGE TIN SEASIDE BUCKET,2010-Q3,278,651.3,24,22
21716,BOYS VINTAGE TIN SEASIDE BUCKET,2010-Q4,150,368.1,16,15
21716,BOYS VINTAGE TIN SEASIDE BUCKET,2011-Q1,337,816.15,28,27
21716,BOYS VINTAGE TIN SEASIDE BUCKET,2011-Q2,554,1355.1,68,61
21716,BOYS VINTAGE TIN SEASIDE BUCKET,2011-Q3,170,404.7,21,18
21716,BOYS VINTAGE TIN SEASIDE BUCKET,2011-Q4,101,233.57,16,13
21717,EASTER TIN BUCKET,2009-Q4,76,179.4,7,6
21717,EASTER TIN BUCKET,2010-Q1,808,1963.2,80,73
21717,EASTER TIN BUCKET,2010-Q2,61,141.15,7,7
21717,EASTER TIN BUCKET,2010-Q3,42,107.1,7,6
21717,EASTER TIN BUCKET,2010-Q4,69,161.55,7,7
21717,EASTER TIN BUCKET,2011-Q1,349,803.55,35,32
21718,RED METAL BEACH SPADE,2009-Q4,12,15.0,1,1
21718,RED METAL BEACH SPADE,2010-Q1,834,954.5,48,46
21718,RED METAL BEACH SPADE,2010-Q2,1226,1416.9,89,79
21718,RED METAL BEACH SPADE,2010-Q3,288,360.0,20,19
21718,RED METAL BEACH SPADE,2010-Q4,67,83.75,8,8
21718,RED METAL BEACH SPADE,2011-Q1,212,265.0,24,24
21718,RED METAL BEACH SPADE,2011-Q2,807,1008.75,76,64
21718,RED METAL BEACH SPADE,2011-Q3,191,238.75,26,20
21718,RED METAL BEACH SPADE,2011-Q4,66,84.92,16,13
21719,LOVELY BONBON STICKER SHEET,2009-Q4,56,47.6,8,8
21719,LOVELY BONBON STICKER SHEET,2010-Q1,88,73.24,9,9
21719,LOVELY BONBON STICKER SHEET,2010-Q2,110,93.5,11,11
21719,LOVELY BONBON STICKER SHEET,2010-Q3,116,98.6,13,13
21719,LOVELY BONBON STICKER SHEET,2010-Q4,226,192.1,25,23
21719,LOVELY BONBON STICKER SHEET,2011-Q1,58,49.3,9,9
21719,LOVELY BONBON STICKER SHEET,2011-Q2,113,96.05,7,7
21719,LOVELY BONBON STICKER SHEET,2011-Q3,61,51.85,6,6
21719,LOVELY BONBON STICKER SHEET,2011-Q4,26,22.1,4,4
21720,CAKE SHOP  STICKER SHEET,2009-Q4,27,22.95,5,5
21720,CAKE SHOP  STICKER SHEET,2010-Q1,63,51.99,7,7
21720,CAKE SHOP  STICKER SHEET,2010-Q2,375,305.75,21,21
21720,CAKE SHOP  STICKER SHEET,2010-Q3,163,138.55,16,15
21720,CAKE SHOP  STICKER SHEET,2010-Q4,364,309.4,32,31
21720,CAKE SHOP  STICKER SHEET,2011-Q1,15,12.75,3,3
21720,CAKE SHOP  STICKER SHEET,2011-Q2,17,14.45,2,2
21720,CAKE SHOP  STICKER SHEET,2011-Q3,12,10.2,1,1
21721,CANDY SHOP  STICKER SHEET,2009-Q4,31,26.35,3,3
21721,CANDY SHOP  STICKER SHEET,2010-Q1,99,81.03,9,8
21721,CANDY SHOP  STICKER SHEET,2010-Q2,313,266.05,25,23
21721,CANDY SHOP  STICKER SHEET,2010-Q3,188,159.8,15,15
21721,CANDY SHOP  STICKER SHEET,2010-Q4,287,243.95,23,22
21721,CANDY SHOP  STICKER SHEET,2011-Q1,64,54.4,7,7
21721,CANDY SHOP  STICKER SHEET,2011-Q2,29,24.65,3,3
21721,CANDY SHOP  STICKER SHEET,2011-Q3,27,22.95,2,2
21721,CANDY SHOP  STICKER SHEET,2011-Q4,4,3.4,2,2
21722,SWEET PUDDING STICKER SHEET,2009-Q4,2,1.7,1,1
21722,SWEET PUDDING STICKER SHEET,2010-Q1,22,18.7,3,3
21722,SWEET PUDDING STICKER SHEET,2010-Q2,115,97.75,7,7
21722,SWEET PUDDING STICKER SHEET,2010-Q3,51,43.35,9,8
21722,SWEET PUDDING STICKER SHEET,2010-Q4,66,56.1,9,9
21722,SWEET PUDDING STICKER SHEET,2011-Q1,10,8.5,2,2
21722,SWEET PUDDING STICKER SHEET,2011-Q2,17,14.45,4,4
21722,SWEET PUDDING STICKER SHEET,2011-Q3,7,5.95,2,2
21722,SWEET PUDDING STICKER SHEET,2011-Q4,5,4.25,3,3
21723,ALPHABET HEARTS STICKER SHEET,2009-Q4,28,23.8,6,6
21723,ALPHABET HEARTS STICKER SHEET,2010-Q1,106,90.1,11,11
21723,ALPHABET HEARTS STICKER SHEET,2010-Q2,64,54.4,8,8
21723,ALPHABET HEARTS STICKER SHEET,2010-Q3,138,117.3,16,14
21723,ALPHABET HEARTS STICKER SHEET,2010-Q4,170,144.5,21,21
21723,ALPHABET HEARTS STICKER SHEET,2011-Q1,148,125.8,13,11
21723,ALPHABET HEARTS STICKER SHEET,2011-Q2,138,117.3,11,11
21723,ALPHABET HEARTS STICKER SHEET,2011-Q3,12,10.2,1,1
21723,ALPHABET HEARTS STICKER SHEET,2011-Q4,29,24.65,6,6
21724,PANDA AND BUNNIES STICKER SHEET,2009-Q4,28,23.8,4,4
21724,PANDA AND BUNNIES STICKER SHEET,2010-Q1,43,36.55,5,5
21724,PANDA AND BUNNIES STICKER SHEET,2010-Q2,108,91.8,16,14
21724,PANDA AND BUNNIES STICKER SHEET,2010-Q3,142,120.7,19,16
21724,PANDA AND BUNNIES STICKER SHEET,2010-Q4,303,257.55,32,28
21724,PANDA AND BUNNIES STICKER SHEET,2011-Q1,97,82.45,15,13
21724,PANDA AND BUNNIES STICKER SHEET,2011-Q2,62,52.7,11,11
21724,PANDA AND BUNNIES STICKER SHEET,2011-Q3,64,54.4,9,9
21724,PANDA AND BUNNIES STICKER SHEET,2011-Q4,108,91.8,15,13
21725,SWEETIES  STICKERS,2009-Q4,16,13.6,7,7
21725,SWEETIES  STICKERS,2010-Q1,97,82.45,11,11
21725,SWEETIES  STICKERS,2010-Q2,317,269.45,19,17
21725,SWEETIES  STICKERS,2010-Q3,163,138.55,19,16
21725,SWEETIES  STICKERS,2010-Q4,266,226.1,25,24
21725,SWEETIES  STICKERS,2011-Q1,77,65.45,8,8
21725,SWEETIES  STICKERS,2011-Q2,90,76.5,13,12
21725,SWEETIES  STICKERS,2011-Q3,16,13.6,4,4
21725,SWEETIES  STICKERS,2011-Q4,18,15.3,3,2
21726,MULTI HEARTS  STICKERS,2009-Q4,88,74.8,10,10
21726,MULTI HEARTS  STICKERS,2010-Q1,220,187.0,24,23
21726,MULTI HEARTS  STICKERS,2010-Q2,135,114.75,22,20
21726,MULTI HEARTS  STICKERS,2010-Q3,214,168.9,17,16
21726,MULTI HEARTS  STICKERS,2010-Q4,203,172.55,23,22
21726,MULTI HEARTS  STICKERS,2011-Q1,115,97.75,13,12
21726,MULTI HEARTS  STICKERS,2011-Q2,45,38.25,8,7
21726,MULTI HEARTS  STICKERS,2011-Q3,4,3.4,3,3
21726,MULTI HEARTS  STICKERS,2011-Q4,40,34.0,7,7
21728,METAL MEDINA LANTERN,2009-Q4,18,207.9,4,4
21728,METAL MEDINA LANTERN,2010-Q1,215,1770.45,10,10
21728,METAL MEDINA LANTERN,2010-Q2,36,459.0,19,18
21728,METAL MEDINA LANTERN,2010-Q3,25,233.25,3,3
21729,SMALL MARAKESH METAL  LANTERN,2009-Q4,92,283.0,19,17
21729,SMALL MARAKESH METAL  LANTERN,2010-Q1,22,71.5,4,4
21730,GLASS STAR FROSTED T-LIGHT HOLDER,2009-Q4,77,368.55,23,22
21730,GLASS STAR FROSTED T-LIGHT HOLDER,2010-Q1,101,473.35,27,27
21730,GLASS STAR FROSTED T-LIGHT HOLDER,2010-Q3,88,435.6,25,22
21730,GLASS STAR FROSTED T-LIGHT HOLDER,2010-Q4,645,2971.55,104,65
21730,GLASS STAR FROSTED T-LIGHT HOLDER,2011-Q1,35,169.05,13,13
21730,GLASS STAR FROSTED T-LIGHT HOLDER,2011-Q2,84,403.2,21,21
21730,GLASS STAR FROSTED T-LIGHT HOLDER,2011-Q3,63,290.85,14,13
21730,GLASS STAR FROSTED T-LIGHT HOLDER,2011-Q4,107,524.49,32,25
21731,RED TOADSTOOL LED NIGHT LIGHT,2009-Q4,1504,2298.0,48,40
21731,RED TOADSTOOL LED NIGHT LIGHT,2010-Q1,3831,5850.15,97,76
21731,RED TOADSTOOL LED NIGHT LIGHT,2010-Q2,2976,4616.4,123,95
21731,RED TOADSTOOL LED NIGHT LIGHT,2010-Q3,2456,3849.6,109,89
21731,RED TOADSTOOL LED NIGHT LIGHT,2010-Q4,5982,8953.5,187,131
21731,RED TOADSTOOL LED NIGHT LIGHT,2011-Q1,2029,3146.25,96,72
21731,RED TOADSTOOL LED NIGHT LIGHT,2011-Q2,2131,3285.75,78,60
21731,RED TOADSTOOL LED NIGHT LIGHT,2011-Q3,3993,6126.45,123,101
21731,RED TOADSTOOL LED NIGHT LIGHT,2011-Q4,2946,4756.26,182,143
21732,RED HANGING METAL STAR TLIGHT HLDR,2009-Q4,175,624.57,21,21
21732,RED HANGING METAL STAR TLIGHT HLDR,2010-Q1,21,75.87,7,6
21732,RED HANGING METAL STAR TLIGHT HLDR,2010-Q2,653,2226.99,11,9
21732,RED HANGING METAL STAR TLIGHT HLDR,2010-Q3,74,271.74,17,17
21733,RED HANGING HEART T-LIGHT HOLDER,2009-Q4,1027,2793.65,98,75
21733,RED HANGING HEART T-LIGHT HOLDER,2010-Q1,2536,6906.8,222,169
21733,RED HANGING HEART T-LIGHT HOLDER,2010-Q2,1031,2891.05,126,107
21733,RED HANGING HEART T-LIGHT HOLDER,2010-Q3,1698,4705.9,189,149
21733,RED HANGING HEART T-LIGHT HOLDER,2010-Q4,4272,11992.36,400,276
21733,RED HANGING HEART T-LIGHT HOLDER,2011-Q1,2171,6421.85,161,147
21733,RED HANGING HEART T-LIGHT HOLDER,2011-Q2,1038,2935.06,91,79
21733,RED HANGING HEART T-LIGHT HOLDER,2011-Q3,1563,4745.41,129,102
21733,RED HANGING HEART T-LIGHT HOLDER,2011-Q4,2268,6503.72,215,156
21734,SMALL MARAKESH LANTERN ON STICK,2009-Q4,11,41.25,3,3
21734,SMALL MARAKESH LANTERN ON STICK,2010-Q1,44,165.0,11,11
21735,TWO DOOR CURIO CABINET,2009-Q4,71,676.35,15,15
21735,TWO DOOR CURIO CABINET,2010-Q1,44,561.0,23,22
21735,TWO DOOR CURIO CABINET,2010-Q2,167,1999.65,27,24
21735,TWO DOOR CURIO CABINET,2010-Q3,19,227.85,7,7
21735,TWO DOOR CURIO CABINET,2010-Q4,327,3787.65,57,48
21735,TWO DOOR CURIO CABINET,2011-Q1,65,785.55,22,21
21735,TWO DOOR CURIO CABINET,2011-Q2,60,758.25,31,28
21735,TWO DOOR CURIO CABINET,2011-Q3,46,554.1,20,15
21736,GOLD SCROLL GLASS T-LIGHT HOLDER,2009-Q4,18,37.8,2,2
21736,GOLD SCROLL GLASS T-LIGHT HOLDER,2010-Q1,19,39.9,3,3
21736,GOLD SCROLL GLASS T-LIGHT HOLDER,2010-Q2,8,16.8,2,2
21736,GOLD SCROLL GLASS T-LIGHT HOLDER,2010-Q3,19,39.9,4,4
21736,GOLD SCROLL GLASS T-LIGHT HOLDER,2010-Q4,70,147.0,7,7
21736,GOLD SCROLL GLASS T-LIGHT HOLDER,2011-Q1,26,54.6,3,3
21736,GOLD SCROLL GLASS T-LIGHT HOLDER,2011-Q2,18,7.02,1,1
21737,SET 3 WICKER LOG BASKETS,2009-Q4,56,1045.2,27,26
21737,SET 3 WICKER LOG BASKETS,2010-Q1,76,1444.2,42,36
21737,SET 3 WICKER LOG BASKETS,2010-Q2,66,1244.7,38,36
21737,SET 3 WICKER LOG BASKETS,2010-Q3,178,3191.1,44,34
21737,SET 3 WICKER LOG BASKETS,2010-Q4,21,394.95,12,12
21738,COSY SLIPPER SHOES SMALL  RED,2009-Q4,110,324.5,23,21
21738,COSY SLIPPER SHOES SMALL  RED,2010-Q1,11,32.45,4,4
21738,COSY SLIPPER SHOES SMALL  RED,2010-Q2,5,14.75,3,3
21738,COSY SLIPPER SHOES SMALL  RED,2010-Q3,107,296.45,17,17
21738,COSY SLIPPER SHOES SMALL  RED,2010-Q4,154,454.3,46,43
21738,COSY SLIPPER SHOES SMALL  RED,2011-Q1,9,26.55,5,5
21738,COSY SLIPPER SHOES SMALL  RED,2011-Q2,1,2.95,1,1
21738,COSY SLIPPER SHOES SMALL  RED,2011-Q3,2,5.9,2,2
21738,COSY SLIPPER SHOES SMALL  RED,2011-Q4,4,11.8,2,2
21739,COSY SLIPPER SHOES SMALL GREEN,2009-Q4,75,221.25,14,13
21739,COSY SLIPPER SHOES SMALL GREEN,2010-Q1,14,41.3,5,5
21739,COSY SLIPPER SHOES SMALL GREEN,2010-Q2,17,50.15,5,5
21739,COSY SLIPPER SHOES SMALL GREEN,2010-Q3,48,136.8,9,9
21739,COSY SLIPPER SHOES SMALL GREEN,2010-Q4,109,321.55,26,25
21739,COSY SLIPPER SHOES SMALL GREEN,2011-Q1,11,32.45,4,4
21739,COSY SLIPPER SHOES SMALL GREEN,2011-Q3,55,161.76,13,13
21739,COSY SLIPPER SHOES SMALL GREEN,2011-Q4,50,143.58,24,17
21740,COSY SLIPPER SHOES LARGE RED,2009-Q4,150,442.5,42,41
21740,COSY SLIPPER SHOES LARGE RED,2010-Q1,10,29.5,3,3
21740,COSY SLIPPER SHOES LARGE RED,2010-Q2,4,11.8,3,3
21741,COSY SLIPPER SHOES LARGE GREEN,2009-Q4,112,330.4,30,29
21741,COSY SLIPPER SHOES LARGE GREEN,2010-Q1,47,138.65,8,8
21741,COSY SLIPPER SHOES LARGE GREEN,2010-Q2,32,94.4,4,4
21741,COSY SLIPPER SHOES LARGE GREEN,2010-Q3,166,470.5,25,25
21741,COSY SLIPPER SHOES LARGE GREEN,2010-Q4,227,669.65,46,39
21741,COSY SLIPPER SHOES LARGE GREEN,2011-Q1,2,5.9,1,1
21741,COSY SLIPPER SHOES LARGE GREEN,2011-Q2,1,2.95,1,1
21741,COSY SLIPPER SHOES LARGE GREEN,2011-Q3,34,100.3,7,7
21741,COSY SLIPPER SHOES LARGE GREEN,2011-Q4,27,79.65,10,10
21742,LARGE ROUND WICKER PLATTER,2009-Q4,15,89.25,7,7
21742,LARGE ROUND WICKER PLATTER,2010-Q1,46,273.7,23,22
21742,LARGE ROUND WICKER PLATTER,2010-Q2,52,309.4,20,19
